LINEID,ROUTEID,STOPPOINTID,PROGRNUMBER
123,123_36,7153,46
123,123_36,6056,47
13,13_67,7229,1
13,13_60,6235,1
13,13_68,7229,1
13,13_61,324,1
13,13_73,7229,1
13,13_66,324,1
13,13_76,7229,1
13,13_63,324,1
13,13_70,7230,1
13,13_64,324,1
13,13_62,6235,1
13,13_69,7230,1
13,13_65,6235,1
13,13_72,7229,1
13,13_71,7229,1
13,13_75,281,1
13,13_74,7230,1
13,13_67,4617,2
13,13_60,327,2
13,13_61,6235,2
13,13_68,4617,2
13,13_73,3418,2
13,13_66,6235,2
13,13_63,6235,2
13,13_70,4617,2
13,13_64,6235,2
13,13_62,327,2
13,13_69,4617,2
13,13_65,327,2
13,13_72,3418,2
13,13_71,4617,2
13,13_28,327,2
13,13_76,4617,2
13,13_75,7,2
13,13_74,3418,2
13,13_67,4555,3
13,13_60,6016,3
13,13_61,327,3
13,13_68,4555,3
13,13_73,3419,3
13,13_66,327,3
13,13_76,4555,3
13,13_63,327,3
13,13_70,4555,3
13,13_64,327,3
13,13_62,6016,3
13,13_69,4555,3
13,13_65,6016,3
13,13_72,3419,3
13,13_71,4555,3
13,13_28,6016,3
13,13_75,11,3
13,13_74,3419,3
13,13_67,4576,4
13,13_60,6017,4
13,13_61,6016,4
13,13_68,4576,4
13,13_73,2374,4
13,13_66,6016,4
13,13_63,6016,4
13,13_70,4576,4
13,13_64,6016,4
13,13_62,6017,4
13,13_65,6017,4
13,13_72,2374,4
13,13_28,6017,4
13,13_76,3418,4
13,13_75,14,4
13,13_74,2374,4
13,13_67,3418,5
13,13_60,7192,5
13,13_61,6017,5
13,13_68,3418,5
13,13_73,2146,5
13,13_66,6017,5
13,13_76,3419,5
13,13_63,6017,5
13,13_70,3418,5
13,13_64,6017,5
13,13_62,7192,5
13,13_69,3418,5
13,13_65,7192,5
13,13_72,2146,5
13,13_71,3418,5
13,13_28,7192,5
13,13_75,15,5
13,13_74,2146,5
13,13_67,3419,6
13,13_60,4683,6
13,13_61,7192,6
13,13_68,3419,6
13,13_73,2147,6
13,13_66,7192,6
13,13_76,2374,6
13,13_63,7192,6
13,13_70,3419,6
13,13_64,7192,6
13,13_62,4683,6
13,13_69,3419,6
13,13_65,4683,6
13,13_72,2147,6
13,13_71,3419,6
13,13_28,4683,6
13,13_74,2147,6
13,13_67,2374,7
13,13_60,107,7
13,13_61,4683,7
13,13_68,2374,7
13,13_73,2148,7
13,13_76,2146,7
13,13_63,4683,7
13,13_70,2374,7
13,13_66,4683,7
13,13_64,4683,7
13,13_62,107,7
13,13_69,2374,7
13,13_65,107,7
13,13_72,2148,7
13,13_71,2374,7
13,13_28,107,7
13,13_75,18,7
13,13_74,2148,7
13,13_60,6125,8
13,13_67,2146,8
13,13_61,107,8
13,13_68,2146,8
13,13_73,2149,8
13,13_66,107,8
13,13_76,2147,8
13,13_63,107,8
13,13_70,2146,8
13,13_64,107,8
13,13_62,6125,8
13,13_69,2146,8
13,13_65,6125,8
13,13_72,2149,8
13,13_71,2146,8
13,13_28,6125,8
13,13_75,19,8
13,13_74,2149,8
13,13_67,2147,9
13,13_60,7092,9
13,13_61,6125,9
13,13_68,2147,9
13,13_73,2150,9
13,13_66,6125,9
13,13_76,2148,9
13,13_63,6125,9
13,13_70,2147,9
13,13_64,6125,9
13,13_62,7092,9
13,13_69,2147,9
13,13_65,7092,9
13,13_72,2150,9
13,13_71,2147,9
13,13_28,7092,9
13,13_75,21,9
13,13_74,2150,9
13,13_67,2148,10
13,13_60,110,10
13,13_61,7092,10
13,13_68,2148,10
13,13_73,2151,10
13,13_66,7092,10
13,13_76,2149,10
13,13_63,7092,10
13,13_70,2148,10
13,13_64,7092,10
13,13_62,110,10
13,13_69,2148,10
13,13_65,110,10
13,13_72,2151,10
13,13_71,2148,10
13,13_28,110,10
13,13_74,2151,10
13,13_67,2149,11
13,13_60,112,11
13,13_61,110,11
13,13_68,2149,11
13,13_73,2152,11
13,13_66,110,11
13,13_76,2150,11
13,13_63,110,11
13,13_70,2149,11
13,13_64,110,11
13,13_62,112,11
13,13_69,2149,11
13,13_72,2152,11
13,13_65,112,11
13,13_71,2149,11
13,13_28,112,11
13,13_75,86,11
13,13_74,2152,11
13,13_67,2150,12
13,13_60,113,12
13,13_61,112,12
13,13_68,2150,12
13,13_66,112,12
13,13_76,2151,12
13,13_63,112,12
13,13_70,2150,12
13,13_73,2153,12
13,13_64,112,12
13,13_62,113,12
13,13_69,2150,12
13,13_65,113,12
13,13_72,2153,12
13,13_71,2150,12
13,13_28,113,12
13,13_75,87,12
13,13_74,2153,12
13,13_67,2151,13
13,13_60,114,13
13,13_61,113,13
13,13_68,2151,13
13,13_73,2154,13
13,13_66,113,13
13,13_76,2152,13
13,13_63,113,13
13,13_70,2151,13
13,13_64,113,13
13,13_62,114,13
13,13_69,2151,13
13,13_65,114,13
13,13_72,2154,13
13,13_71,2151,13
13,13_28,114,13
13,13_75,88,13
13,13_74,2154,13
13,13_67,2152,14
13,13_60,115,14
13,13_61,114,14
13,13_68,2152,14
13,13_73,6245,14
13,13_76,2153,14
13,13_63,114,14
13,13_70,2152,14
13,13_66,114,14
13,13_64,114,14
13,13_62,115,14
13,13_69,2152,14
13,13_65,115,14
13,13_72,6245,14
13,13_71,2152,14
13,13_28,115,14
13,13_75,89,14
13,13_74,6245,14
13,13_67,2153,15
13,13_60,37,15
13,13_61,115,15
13,13_68,2153,15
13,13_73,4671,15
13,13_66,115,15
13,13_76,2154,15
13,13_63,115,15
13,13_70,2153,15
13,13_64,115,15
13,13_62,37,15
13,13_65,37,15
13,13_72,4671,15
13,13_71,2153,15
13,13_28,37,15
13,13_75,27,15
13,13_74,4671,15
13,13_69,2153,15
13,13_60,38,16
13,13_67,2154,16
13,13_61,37,16
13,13_68,2154,16
13,13_73,4672,16
13,13_66,37,16
13,13_63,37,16
13,13_70,2154,16
13,13_64,37,16
13,13_62,38,16
13,13_69,2154,16
13,13_65,38,16
13,13_72,4672,16
13,13_71,2154,16
13,13_28,38,16
13,13_76,6245,16
13,13_75,28,16
13,13_74,4672,16
13,13_67,6245,17
13,13_60,39,17
13,13_61,38,17
13,13_68,6245,17
13,13_73,3465,17
13,13_66,38,17
13,13_76,4671,17
13,13_63,38,17
13,13_70,6245,17
13,13_64,38,17
13,13_62,39,17
13,13_69,6245,17
13,13_65,39,17
13,13_72,3465,17
13,13_71,6245,17
13,13_28,39,17
13,13_75,29,17
13,13_74,3465,17
13,13_67,4671,18
13,13_60,116,18
13,13_61,39,18
13,13_68,4671,18
13,13_73,4673,18
13,13_66,39,18
13,13_76,4672,18
13,13_63,39,18
13,13_70,4671,18
13,13_64,39,18
13,13_62,116,18
13,13_69,4671,18
13,13_65,116,18
13,13_72,4673,18
13,13_71,4671,18
13,13_75,4680,18
13,13_74,4673,18
13,13_67,4672,19
13,13_60,117,19
13,13_61,116,19
13,13_68,4672,19
13,13_73,2172,19
13,13_66,116,19
13,13_76,3465,19
13,13_63,116,19
13,13_70,4672,19
13,13_64,116,19
13,13_62,117,19
13,13_69,4672,19
13,13_65,117,19
13,13_72,2172,19
13,13_71,4672,19
13,13_28,117,19
13,13_75,90,19
13,13_74,2172,19
13,13_67,3465,20
13,13_60,118,20
13,13_61,117,20
13,13_68,3465,20
13,13_73,2159,20
13,13_66,117,20
13,13_76,4673,20
13,13_63,117,20
13,13_70,3465,20
13,13_64,117,20
13,13_62,118,20
13,13_69,3465,20
13,13_65,118,20
13,13_72,2159,20
13,13_71,3465,20
13,13_28,118,20
13,13_74,2159,20
13,13_67,4673,21
13,13_60,119,21
13,13_61,118,21
13,13_68,4673,21
13,13_73,4409,21
13,13_66,118,21
13,13_76,2172,21
13,13_63,118,21
13,13_70,4673,21
13,13_64,118,21
13,13_62,119,21
13,13_69,4673,21
13,13_65,119,21
13,13_72,4409,21
13,13_71,4673,21
13,13_28,119,21
13,13_75,92,21
13,13_74,4409,21
13,13_67,2172,22
13,13_60,44,22
13,13_61,119,22
13,13_68,2172,22
13,13_73,4550,22
13,13_66,119,22
13,13_76,2159,22
13,13_63,119,22
13,13_70,2172,22
13,13_64,119,22
13,13_62,44,22
13,13_69,2172,22
13,13_65,44,22
13,13_72,4550,22
13,13_71,2172,22
13,13_28,44,22
13,13_75,93,22
13,13_74,4550,22
13,13_67,2159,23
13,13_60,7603,23
13,13_61,44,23
13,13_68,2159,23
13,13_66,44,23
13,13_76,4409,23
13,13_63,44,23
13,13_70,2159,23
13,13_73,4551,23
13,13_64,44,23
13,13_62,7603,23
13,13_65,7603,23
13,13_72,4551,23
13,13_71,2159,23
13,13_28,7603,23
13,13_74,4551,23
13,13_69,2159,23
13,13_67,4409,24
13,13_60,45,24
13,13_61,7603,24
13,13_68,4409,24
13,13_73,1965,24
13,13_66,7603,24
13,13_76,4550,24
13,13_63,7603,24
13,13_70,4409,24
13,13_64,7603,24
13,13_62,45,24
13,13_69,4409,24
13,13_65,45,24
13,13_72,1965,24
13,13_71,4409,24
13,13_28,45,24
13,13_75,102,24
13,13_74,1965,24
13,13_67,4550,25
13,13_60,46,25
13,13_61,45,25
13,13_68,4550,25
13,13_73,1966,25
13,13_66,45,25
13,13_76,4551,25
13,13_63,45,25
13,13_70,4550,25
13,13_64,45,25
13,13_62,46,25
13,13_69,4550,25
13,13_65,46,25
13,13_72,1966,25
13,13_71,4550,25
13,13_28,46,25
13,13_75,6239,25
13,13_74,1966,25
13,13_60,47,26
13,13_67,4551,26
13,13_61,46,26
13,13_68,4551,26
13,13_73,1975,26
13,13_66,46,26
13,13_76,1965,26
13,13_63,46,26
13,13_70,4551,26
13,13_64,46,26
13,13_62,47,26
13,13_69,4551,26
13,13_65,47,26
13,13_72,1975,26
13,13_71,4551,26
13,13_28,47,26
13,13_75,104,26
13,13_74,1975,26
13,13_67,1965,27
13,13_60,48,27
13,13_61,47,27
13,13_68,1965,27
13,13_73,1977,27
13,13_66,47,27
13,13_76,1966,27
13,13_63,47,27
13,13_70,1965,27
13,13_64,47,27
13,13_62,48,27
13,13_69,1965,27
13,13_65,48,27
13,13_72,1977,27
13,13_71,1965,27
13,13_28,48,27
13,13_74,1977,27
13,13_60,49,28
13,13_67,1966,28
13,13_61,48,28
13,13_68,1966,28
13,13_73,1978,28
13,13_76,1975,28
13,13_63,48,28
13,13_70,1966,28
13,13_66,48,28
13,13_64,48,28
13,13_62,49,28
13,13_69,1966,28
13,13_65,49,28
13,13_72,1978,28
13,13_71,1966,28
13,13_28,49,28
13,13_75,105,28
13,13_74,1978,28
13,13_60,51,29
13,13_67,1975,29
13,13_61,49,29
13,13_68,1975,29
13,13_73,1980,29
13,13_66,49,29
13,13_76,1977,29
13,13_63,49,29
13,13_70,1975,29
13,13_64,49,29
13,13_62,51,29
13,13_69,1975,29
13,13_65,51,29
13,13_72,1980,29
13,13_71,1975,29
13,13_28,51,29
13,13_75,6253,29
13,13_74,1980,29
13,13_67,1977,30
13,13_60,52,30
13,13_61,51,30
13,13_68,1977,30
13,13_73,1981,30
13,13_66,51,30
13,13_76,1978,30
13,13_63,51,30
13,13_70,1977,30
13,13_64,51,30
13,13_62,52,30
13,13_69,1977,30
13,13_65,52,30
13,13_72,1981,30
13,13_71,1977,30
13,13_28,52,30
13,13_75,7191,30
13,13_74,1981,30
13,13_67,1978,31
13,13_60,261,31
13,13_61,52,31
13,13_68,1978,31
13,13_73,1982,31
13,13_66,52,31
13,13_76,1980,31
13,13_63,52,31
13,13_70,1978,31
13,13_64,52,31
13,13_62,261,31
13,13_69,1978,31
13,13_65,261,31
13,13_72,1982,31
13,13_71,1978,31
13,13_28,261,31
13,13_75,6238,31
13,13_74,1982,31
13,13_67,1980,32
13,13_60,270,32
13,13_61,261,32
13,13_68,1980,32
13,13_73,4406,32
13,13_76,1981,32
13,13_63,261,32
13,13_70,1980,32
13,13_66,261,32
13,13_64,261,32
13,13_62,270,32
13,13_69,1980,32
13,13_65,270,32
13,13_72,4406,32
13,13_71,1980,32
13,13_28,270,32
13,13_75,6182,32
13,13_74,4406,32
13,13_67,1981,33
13,13_60,335,33
13,13_61,270,33
13,13_68,1981,33
13,13_66,270,33
13,13_76,1982,33
13,13_63,270,33
13,13_70,1981,33
13,13_73,1984,33
13,13_64,270,33
13,13_62,335,33
13,13_69,1981,33
13,13_65,335,33
13,13_72,1984,33
13,13_71,1981,33
13,13_75,322,33
13,13_74,1984,33
13,13_60,4521,34
13,13_67,1982,34
13,13_61,335,34
13,13_68,1982,34
13,13_73,1985,34
13,13_66,335,34
13,13_76,4406,34
13,13_63,335,34
13,13_70,1982,34
13,13_62,4521,34
13,13_65,4521,34
13,13_72,1985,34
13,13_71,1982,34
13,13_74,1985,34
13,13_69,1982,34
13,13_67,4406,35
13,13_60,1935,35
13,13_61,4521,35
13,13_68,4406,35
13,13_66,4521,35
13,13_76,1984,35
13,13_63,4521,35
13,13_70,4406,35
13,13_73,1986,35
13,13_62,1935,35
13,13_69,4406,35
13,13_65,1935,35
13,13_72,1986,35
13,13_71,4406,35
13,13_75,6234,35
13,13_74,1986,35
13,13_67,1984,36
13,13_60,1937,36
13,13_61,1935,36
13,13_68,1984,36
13,13_73,1987,36
13,13_66,1935,36
13,13_63,1935,36
13,13_70,1984,36
13,13_62,1937,36
13,13_69,1984,36
13,13_65,1937,36
13,13_72,1987,36
13,13_71,1984,36
13,13_76,1985,36
13,13_75,332,36
13,13_74,1987,36
13,13_67,1985,37
13,13_60,1938,37
13,13_61,1937,37
13,13_68,1985,37
13,13_73,1988,37
13,13_66,1937,37
13,13_76,1986,37
13,13_63,1937,37
13,13_70,1985,37
13,13_62,1938,37
13,13_69,1985,37
13,13_65,1938,37
13,13_72,1988,37
13,13_71,1985,37
13,13_74,1988,37
13,13_67,1986,38
13,13_60,1939,38
13,13_61,1938,38
13,13_68,1986,38
13,13_73,1989,38
13,13_66,1938,38
13,13_76,1987,38
13,13_63,1938,38
13,13_70,1986,38
13,13_62,1939,38
13,13_69,1986,38
13,13_65,1939,38
13,13_72,1989,38
13,13_71,1986,38
13,13_74,1989,38
13,13_67,1987,39
13,13_60,1940,39
13,13_61,1939,39
13,13_68,1987,39
13,13_73,1990,39
13,13_66,1939,39
13,13_76,1988,39
13,13_63,1939,39
13,13_70,1987,39
13,13_62,1940,39
13,13_69,1987,39
13,13_65,1940,39
13,13_72,1990,39
13,13_71,1987,39
13,13_74,1990,39
13,13_67,1988,40
13,13_60,1941,40
13,13_61,1940,40
13,13_68,1988,40
13,13_73,1992,40
13,13_66,1940,40
13,13_76,1989,40
13,13_63,1940,40
13,13_70,1988,40
13,13_62,1941,40
13,13_69,1988,40
13,13_65,1941,40
13,13_72,1992,40
13,13_71,1988,40
13,13_74,1992,40
13,13_67,1989,41
13,13_60,1942,41
13,13_61,1941,41
13,13_68,1989,41
13,13_73,1993,41
13,13_66,1941,41
13,13_76,1990,41
13,13_63,1941,41
13,13_70,1989,41
13,13_62,1942,41
13,13_65,1942,41
13,13_72,1993,41
13,13_71,1989,41
13,13_74,1993,41
13,13_69,1989,41
13,13_67,1990,42
13,13_60,1943,42
13,13_61,1942,42
13,13_68,1990,42
13,13_73,1994,42
13,13_66,1942,42
13,13_76,1992,42
13,13_63,1942,42
13,13_70,1990,42
13,13_62,1943,42
13,13_69,1990,42
13,13_65,1943,42
13,13_72,1994,42
13,13_71,1990,42
13,13_74,1994,42
13,13_67,1992,43
13,13_60,1944,43
13,13_61,1943,43
13,13_68,1992,43
13,13_73,1995,43
13,13_66,1943,43
13,13_76,1993,43
13,13_63,1943,43
13,13_70,1992,43
13,13_62,1944,43
13,13_69,1992,43
13,13_65,1944,43
13,13_72,1995,43
13,13_71,1992,43
13,13_74,1995,43
13,13_67,1993,44
13,13_60,1945,44
13,13_61,1944,44
13,13_68,1993,44
13,13_73,1996,44
13,13_66,1944,44
13,13_76,1994,44
13,13_63,1944,44
13,13_70,1993,44
13,13_62,1945,44
13,13_69,1993,44
13,13_65,1945,44
13,13_72,1996,44
13,13_71,1993,44
13,13_74,1996,44
13,13_67,1994,45
13,13_60,1946,45
13,13_61,1945,45
13,13_68,1994,45
13,13_73,1997,45
13,13_76,1995,45
13,13_63,1945,45
13,13_70,1994,45
13,13_66,1945,45
13,13_62,1946,45
13,13_69,1994,45
13,13_65,1946,45
13,13_72,1997,45
13,13_71,1994,45
13,13_74,1997,45
13,13_67,1995,46
13,13_60,1947,46
13,13_61,1946,46
13,13_68,1995,46
13,13_73,1998,46
13,13_66,1946,46
13,13_76,1996,46
13,13_63,1946,46
13,13_70,1995,46
13,13_62,1947,46
13,13_69,1995,46
13,13_65,1947,46
13,13_72,1998,46
13,13_71,1995,46
13,13_74,1998,46
13,13_67,1996,47
13,13_60,1948,47
13,13_61,1947,47
13,13_68,1996,47
13,13_73,1999,47
13,13_66,1947,47
13,13_76,1997,47
13,13_63,1947,47
13,13_70,1996,47
13,13_62,1948,47
13,13_69,1996,47
13,13_65,1948,47
13,13_72,1999,47
13,13_71,1996,47
13,13_74,1999,47
13,13_67,1997,48
13,13_60,1949,48
13,13_61,1948,48
13,13_68,1997,48
13,13_76,1998,48
13,13_63,1948,48
13,13_70,1997,48
13,13_66,1948,48
13,13_73,2001,48
13,13_62,1949,48
13,13_69,1997,48
13,13_65,1949,48
13,13_72,2001,48
13,13_71,1997,48
13,13_74,2001,48
13,13_67,1998,49
13,13_60,1950,49
13,13_61,1949,49
13,13_68,1998,49
13,13_73,2002,49
13,13_66,1949,49
13,13_76,1999,49
13,13_63,1949,49
13,13_70,1998,49
13,13_62,1950,49
13,13_69,1998,49
13,13_65,1950,49
13,13_72,2002,49
13,13_71,1998,49
13,13_74,2002,49
13,13_67,1999,50
13,13_60,1951,50
13,13_61,1950,50
13,13_68,2001,50
13,13_73,1359,50
13,13_66,1950,50
13,13_63,1950,50
13,13_70,1999,50
13,13_62,1951,50
13,13_69,1999,50
13,13_65,1951,50
13,13_72,1359,50
13,13_71,1999,50
13,13_76,2001,50
13,13_74,1359,50
13,13_67,2001,51
13,13_60,1952,51
13,13_61,1951,51
13,13_68,2002,51
13,13_73,319,51
13,13_66,1951,51
13,13_76,2002,51
13,13_63,1951,51
13,13_70,2001,51
13,13_62,1952,51
13,13_69,2001,51
13,13_65,1952,51
13,13_72,319,51
13,13_71,2001,51
13,13_74,319,51
13,13_67,2002,52
13,13_60,1953,52
13,13_61,1952,52
13,13_68,1359,52
13,13_73,281,52
13,13_66,1952,52
13,13_76,1359,52
13,13_63,1952,52
13,13_70,2002,52
13,13_62,1953,52
13,13_69,2002,52
13,13_65,1953,52
13,13_72,281,52
13,13_71,2002,52
13,13_74,281,52
13,13_67,1359,53
13,13_60,1954,53
13,13_61,1953,53
13,13_68,319,53
13,13_73,7,53
13,13_66,1953,53
13,13_76,319,53
13,13_63,1953,53
13,13_70,1359,53
13,13_62,1954,53
13,13_69,1359,53
13,13_65,1954,53
13,13_72,7,53
13,13_71,1359,53
13,13_74,7,53
13,13_67,319,54
13,13_60,1955,54
13,13_61,1954,54
13,13_68,281,54
13,13_73,11,54
13,13_66,1954,54
13,13_76,281,54
13,13_63,1954,54
13,13_70,319,54
13,13_62,1955,54
13,13_69,319,54
13,13_65,1955,54
13,13_72,11,54
13,13_71,319,54
13,13_74,11,54
13,13_67,281,55
13,13_60,1956,55
13,13_61,1955,55
13,13_68,7,55
13,13_73,14,55
13,13_63,1955,55
13,13_70,281,55
13,13_66,1955,55
13,13_62,1956,55
13,13_69,281,55
13,13_65,1956,55
13,13_72,14,55
13,13_74,14,55
13,13_67,7,56
13,13_60,1957,56
13,13_61,1956,56
13,13_68,11,56
13,13_73,15,56
13,13_66,1956,56
13,13_63,1956,56
13,13_70,7,56
13,13_62,1957,56
13,13_69,7,56
13,13_65,1957,56
13,13_72,15,56
13,13_74,15,56
13,13_67,11,57
13,13_60,1958,57
13,13_61,1957,57
13,13_68,14,57
13,13_73,17,57
13,13_66,1957,57
13,13_63,1957,57
13,13_70,11,57
13,13_62,1958,57
13,13_69,11,57
13,13_65,1958,57
13,13_72,17,57
13,13_74,17,57
13,13_67,14,58
13,13_60,1959,58
13,13_61,1958,58
13,13_68,15,58
13,13_66,1958,58
13,13_63,1958,58
13,13_70,14,58
13,13_73,18,58
13,13_62,1959,58
13,13_69,14,58
13,13_65,1959,58
13,13_72,18,58
13,13_74,18,58
13,13_67,15,59
13,13_60,1960,59
13,13_61,1959,59
13,13_68,17,59
13,13_73,19,59
13,13_66,1959,59
13,13_63,1959,59
13,13_70,15,59
13,13_62,1960,59
13,13_69,15,59
13,13_65,1960,59
13,13_72,19,59
13,13_74,19,59
13,13_60,4379,60
13,13_67,17,60
13,13_61,1960,60
13,13_68,18,60
13,13_73,21,60
13,13_66,1960,60
13,13_63,1960,60
13,13_70,17,60
13,13_62,4379,60
13,13_69,17,60
13,13_65,4379,60
13,13_72,21,60
13,13_74,21,60
13,13_60,1963,61
13,13_67,18,61
13,13_61,4379,61
13,13_68,19,61
13,13_73,85,61
13,13_63,4379,61
13,13_70,18,61
13,13_66,4379,61
13,13_62,1963,61
13,13_69,18,61
13,13_65,1963,61
13,13_72,85,61
13,13_74,85,61
13,13_67,19,62
13,13_60,4549,62
13,13_61,1963,62
13,13_68,21,62
13,13_73,86,62
13,13_66,1963,62
13,13_63,1963,62
13,13_70,19,62
13,13_62,4549,62
13,13_69,19,62
13,13_65,4549,62
13,13_72,86,62
13,13_74,86,62
13,13_60,1964,63
13,13_67,21,63
13,13_61,4549,63
13,13_68,7602,63
13,13_73,87,63
13,13_66,4549,63
13,13_63,4549,63
13,13_70,21,63
13,13_62,1964,63
13,13_69,21,63
13,13_65,1964,63
13,13_72,87,63
13,13_74,87,63
13,13_67,7602,64
13,13_60,4674,64
13,13_61,1964,64
13,13_68,85,64
13,13_73,88,64
13,13_66,1964,64
13,13_63,1964,64
13,13_70,85,64
13,13_62,4674,64
13,13_69,85,64
13,13_65,4674,64
13,13_72,88,64
13,13_74,88,64
13,13_60,4663,65
13,13_67,85,65
13,13_61,4674,65
13,13_68,86,65
13,13_73,89,65
13,13_66,4674,65
13,13_63,4674,65
13,13_70,86,65
13,13_62,4663,65
13,13_69,86,65
13,13_65,4663,65
13,13_72,89,65
13,13_74,89,65
13,13_67,86,66
13,13_60,4664,66
13,13_61,4663,66
13,13_68,87,66
13,13_73,27,66
13,13_66,4663,66
13,13_63,4663,66
13,13_70,87,66
13,13_62,4664,66
13,13_69,87,66
13,13_65,4664,66
13,13_72,27,66
13,13_74,27,66
13,13_67,87,67
13,13_60,2160,67
13,13_61,4664,67
13,13_68,88,67
13,13_73,28,67
13,13_66,4664,67
13,13_63,4664,67
13,13_70,88,67
13,13_62,2160,67
13,13_69,88,67
13,13_65,2160,67
13,13_72,28,67
13,13_74,28,67
13,13_67,88,68
13,13_60,2161,68
13,13_61,2160,68
13,13_68,89,68
13,13_66,2160,68
13,13_63,2160,68
13,13_70,89,68
13,13_73,29,68
13,13_62,2161,68
13,13_69,89,68
13,13_65,2161,68
13,13_72,29,68
13,13_74,29,68
13,13_67,89,69
13,13_60,4665,69
13,13_61,2161,69
13,13_68,27,69
13,13_73,4680,69
13,13_66,2161,69
13,13_63,2161,69
13,13_70,27,69
13,13_62,4665,69
13,13_69,27,69
13,13_65,4665,69
13,13_72,4680,69
13,13_74,4680,69
13,13_67,27,70
13,13_60,4666,70
13,13_61,4665,70
13,13_68,28,70
13,13_73,90,70
13,13_66,4665,70
13,13_63,4665,70
13,13_70,28,70
13,13_62,4666,70
13,13_69,28,70
13,13_65,4666,70
13,13_72,90,70
13,13_74,90,70
13,13_67,28,71
13,13_60,4667,71
13,13_61,4666,71
13,13_68,29,71
13,13_73,91,71
13,13_66,4666,71
13,13_63,4666,71
13,13_70,29,71
13,13_62,4667,71
13,13_69,29,71
13,13_65,4667,71
13,13_72,91,71
13,13_74,91,71
13,13_67,29,72
13,13_60,4668,72
13,13_61,4667,72
13,13_68,4680,72
13,13_73,92,72
13,13_66,4667,72
13,13_63,4667,72
13,13_70,4680,72
13,13_62,4668,72
13,13_69,4680,72
13,13_65,4668,72
13,13_72,92,72
13,13_74,92,72
13,13_67,4680,73
13,13_60,4677,73
13,13_61,4668,73
13,13_68,90,73
13,13_73,93,73
13,13_66,4668,73
13,13_63,4668,73
13,13_70,90,73
13,13_62,4677,73
13,13_69,90,73
13,13_65,4677,73
13,13_72,93,73
13,13_74,93,73
13,13_67,90,74
13,13_60,2136,74
13,13_61,4677,74
13,13_68,91,74
13,13_73,94,74
13,13_63,4677,74
13,13_70,91,74
13,13_66,4677,74
13,13_62,2136,74
13,13_69,91,74
13,13_65,2136,74
13,13_72,94,74
13,13_74,94,74
13,13_67,91,75
13,13_60,2137,75
13,13_61,2136,75
13,13_68,92,75
13,13_73,102,75
13,13_66,2136,75
13,13_63,2136,75
13,13_70,92,75
13,13_62,2137,75
13,13_69,92,75
13,13_65,2137,75
13,13_72,102,75
13,13_74,102,75
13,13_67,92,76
13,13_60,7201,76
13,13_61,2137,76
13,13_68,93,76
13,13_73,6239,76
13,13_66,2137,76
13,13_63,2137,76
13,13_70,93,76
13,13_62,7201,76
13,13_69,93,76
13,13_65,7201,76
13,13_72,6239,76
13,13_74,6239,76
13,13_67,93,77
13,13_60,2138,77
13,13_61,7201,77
13,13_68,94,77
13,13_73,104,77
13,13_66,7201,77
13,13_63,7201,77
13,13_70,94,77
13,13_62,2138,77
13,13_69,94,77
13,13_65,2138,77
13,13_72,104,77
13,13_74,104,77
13,13_67,94,78
13,13_60,2139,78
13,13_61,2138,78
13,13_68,102,78
13,13_73,6241,78
13,13_63,2138,78
13,13_70,102,78
13,13_66,2138,78
13,13_62,2139,78
13,13_69,102,78
13,13_65,2139,78
13,13_72,6241,78
13,13_74,6241,78
13,13_67,102,79
13,13_60,2140,79
13,13_61,2139,79
13,13_68,6239,79
13,13_73,105,79
13,13_66,2139,79
13,13_63,2139,79
13,13_70,6239,79
13,13_62,2140,79
13,13_69,6239,79
13,13_65,2140,79
13,13_72,105,79
13,13_74,105,79
13,13_67,6239,80
13,13_60,2141,80
13,13_61,2140,80
13,13_68,104,80
13,13_73,6253,80
13,13_66,2140,80
13,13_63,2140,80
13,13_70,104,80
13,13_62,2141,80
13,13_69,104,80
13,13_65,2141,80
13,13_72,6253,80
13,13_74,6253,80
13,13_67,104,81
13,13_60,2142,81
13,13_61,2141,81
13,13_68,6241,81
13,13_73,7191,81
13,13_66,2141,81
13,13_63,2141,81
13,13_70,6241,81
13,13_69,6241,81
13,13_65,2142,81
13,13_72,7191,81
13,13_74,7191,81
13,13_62,2142,81
13,13_67,6241,82
13,13_60,2143,82
13,13_61,2142,82
13,13_68,105,82
13,13_73,6238,82
13,13_66,2142,82
13,13_63,2142,82
13,13_70,105,82
13,13_62,2143,82
13,13_69,105,82
13,13_65,2143,82
13,13_72,6238,82
13,13_74,6238,82
13,13_67,105,83
13,13_60,2145,83
13,13_61,2143,83
13,13_68,6253,83
13,13_73,6182,83
13,13_66,2143,83
13,13_63,2143,83
13,13_70,6253,83
13,13_62,2145,83
13,13_69,6253,83
13,13_65,2145,83
13,13_72,6182,83
13,13_74,6182,83
13,13_67,6253,84
13,13_60,4670,84
13,13_61,2145,84
13,13_68,7191,84
13,13_73,322,84
13,13_66,2145,84
13,13_63,2145,84
13,13_70,7191,84
13,13_62,4670,84
13,13_65,4670,84
13,13_72,322,84
13,13_74,322,84
13,13_69,7191,84
13,13_67,7191,85
13,13_60,2165,85
13,13_61,4670,85
13,13_68,6238,85
13,13_73,323,85
13,13_66,4670,85
13,13_63,4670,85
13,13_70,6238,85
13,13_62,2165,85
13,13_69,6238,85
13,13_65,2165,85
13,13_72,323,85
13,13_74,323,85
13,13_67,6238,86
